epoch,acc,loss,val_acc,val_loss
0,0.3735790906179955,1.720299512691846,0.5103,1.3610416110992432
1,0.46145533141210376,1.5000952081042072,0.5355,1.2990776308059693
2,0.4994796669868716,1.3930020117813144,0.572,1.2154149648666381
3,0.5255763688760807,1.3253557287726767,0.6103,1.0983034217834473
4,0.5437479987191802,1.2742716721376852,0.6031,1.1375136436462403
5,0.5594780659622158,1.2394546440614937,0.5995,1.1560049213409425
6,0.5724863912904259,1.2035933592897403,0.6073,1.1297132877349854
7,0.5818123599103426,1.1795546224282942,0.6239,1.0937577692985534
8,0.5851344860710855,1.1593903163057315,0.655,0.9808949823379517
9,0.5980027217419148,1.131130934066968,0.6449,1.0133016086578368
10,0.6032660902977905,1.1160974579860565,0.6515,0.990678863143921
11,0.6128522254242715,1.095746358235677,0.6527,0.9821459535598754
12,0.610450688440602,1.0970072608478092,0.661,0.966388431930542
13,0.6205371437720141,1.0714909206053556,0.6415,1.0568738629341126
14,0.6232588856868396,1.0578667431583093,0.6724,0.9523163042068481
15,0.6283221261607429,1.0468777413556027,0.6602,0.9873658000946045
16,0.6333653538264489,1.035429981210619,0.6662,0.9445300137519836
17,0.6377481588216458,1.022993599723403,0.6824,0.9295670679092407
18,0.6431916426512968,1.0111001242325546,0.6876,0.9174515596389771
19,0.6499359590137688,0.9957609857422703,0.6722,0.9601685846328736
20,0.6475144092219021,0.9969139244554137,0.6939,0.8907348119735717
21,0.6508565481908422,0.9874396781069401,0.676,0.959444451713562
22,0.6555395453089977,0.9772849112529615,0.676,0.9684382038116455
23,0.6567403138008325,0.9709519270975697,0.6916,0.9087552238464356
24,0.6606828370156901,0.964407959371433,0.6762,0.9405597314834595
25,0.6612031700288185,0.959344702083027,0.6803,0.9490218547821045
26,0.6678874479666986,0.9460397204870297,0.6827,0.948310332775116
27,0.6677673711175152,0.9362382663200958,0.701,0.878453085899353
28,0.671249599743836,0.9369121441427347,0.6905,0.8983934803962708
29,0.6745116874799872,0.9258791146238683,0.6905,0.8983421891212463
30,0.6759926352865834,0.9184412950512083,0.7094,0.8449150080680847
31,0.6788544668587896,0.9123717677200066,0.6987,0.8980339673042297
32,0.6797950688440602,0.9117147632031497,0.6991,0.8946151595115661
33,0.6821966058277298,0.9000292338318753,0.6904,0.948609513092041
34,0.6827969900736471,0.8988920627898449,0.7059,0.869672838306427
35,0.6845581171950048,0.8960708423833453,0.6942,0.9163791586875916
36,0.6873799231508165,0.8880244439471963,0.7167,0.8293461588859559
37,0.6887608069164265,0.8796338095063396,0.7103,0.8424501853942871
38,0.6906820365033621,0.881045732901259,0.7183,0.8544772155761718
39,0.6916026256804355,0.8746518326462213,0.6642,0.9936024296760559
40,0.6915025616394492,0.8739751155583323,0.7275,0.7837607423782349
41,0.6977865834133846,0.8616785053980873,0.7154,0.8476088561058045
42,0.6981067883445405,0.8592342991802961,0.6914,0.9317451699256897
43,0.696525776496958,0.8566363481157604,0.7184,0.8407622657775878
44,0.697246237592059,0.8573889428516477,0.7136,0.8365502146720887
45,0.6982869036183157,0.8534615104716824,0.7191,0.8483848589897156
46,0.7029298751200769,0.8482571155491296,0.71,0.8809616320610046
47,0.7004482869036183,0.8466653837594244,0.7095,0.8647604026794433
48,0.7028698366954851,0.8416502136776473,0.7106,0.850170311164856
49,0.7033301312840218,0.8437687584768302,0.7363,0.7683759680747986
50,0.7058517451168748,0.8351996230117182,0.7213,0.8368506855010986
51,0.7088136407300673,0.8285712627810314,0.7214,0.8207460174083709
52,0.707252641690682,0.8264346860594907,0.7222,0.8444479874610901
53,0.7119356388088377,0.8265780860935691,0.7341,0.7797727573394775
54,0.7110750880563561,0.8210233119180712,0.7242,0.8231029291152954
55,0.7101544988792827,0.8248716809983976,0.7201,0.8355881982803345
56,0.7134365994236311,0.820245401068372,0.7262,0.8071952456474304
57,0.7114953570284982,0.8119700440908524,0.7134,0.8518703474998474
58,0.7174391610630804,0.8109075621729511,0.7228,0.8324061938285827
59,0.7153178033941723,0.8062595167184464,0.7275,0.7979272902965545
60,0.7175992635286583,0.8072907177828612,0.7236,0.8281878811836243
61,0.7167186999679795,0.8016451027314708,0.7382,0.7742631771564483
62,0.7182396733909702,0.8002813622961432,0.7024,0.9185344749450683
63,0.7173591098302914,0.8028429382472629,0.7359,0.7909505324840546
64,0.7213216458533461,0.7986220144477365,0.7193,0.8405471277236939
65,0.7212415946205571,0.7954847755204627,0.7306,0.8048337007522584
66,0.7192403138008325,0.7977065337780688,0.7414,0.7647081252574921
67,0.7223222862632085,0.7930707120757968,0.7221,0.8265180271148682
68,0.7218619916746718,0.7941657816451443,0.7466,0.7549893326759338
69,0.7231428113992956,0.7876547608778639,0.7207,0.8204216945171356
70,0.7237231828370156,0.787824420393792,0.7332,0.800499633026123
71,0.7239032981107909,0.7871170299884566,0.721,0.831176884841919
72,0.7249239513288505,0.7830840715642851,0.7258,0.8367347895622254
73,0.7266250400256163,0.7787297778964768,0.7323,0.7905174913406372
74,0.7275856548190842,0.7782916216906774,0.7308,0.8102459708213806
75,0.727405539545309,0.7763931360185203,0.7454,0.766099863243103
76,0.7283661543387768,0.7757771130063157,0.7243,0.8226649447441101
77,0.7282260646813961,0.7693334562328814,0.7335,0.7880007678031922
78,0.7286263208453411,0.7711777863806347,0.7498,0.7375207387924194
79,0.7307476785142492,0.7664657860583997,0.7377,0.7785466024398804
80,0.7311079090617996,0.7662154812672335,0.7381,0.8001381791591644
81,0.730007204610951,0.7684297185084623,0.7514,0.739419423866272
82,0.7305475504322767,0.7659164400502271,0.7524,0.7419985034942627
83,0.7311079090617996,0.7612143032183603,0.7418,0.7945005001544952
