epoch,acc,loss,val_acc,val_loss
59,0.97326,0.07799794490337372,0.7451,1.3084638778686524
60,0.97338,0.078347166261971,0.7419,1.2622386535644532
61,0.9752,0.07448959585357458,0.7435,1.268223979949951
62,0.97454,0.07492119046509266,0.7388,1.304151870727539
63,0.9746,0.07173527187883853,0.737,1.3205018482208253
64,0.97758,0.06823317989945411,0.7452,1.3176966800689698
65,0.9751,0.07207382984161377,0.7434,1.2968083742141723
66,0.97712,0.0662994366234541,0.747,1.2821381084442138
67,0.97744,0.06788333296000958,0.7451,1.2864911228179932
68,0.97742,0.06621863791674376,0.7451,1.3175507164001465
69,0.9777,0.06616639706194401,0.7407,1.32923078956604
70,0.97958,0.06249352805316448,0.7452,1.3368282600402832
71,0.97874,0.06370784259557724,0.7458,1.3296446762084961
72,0.97714,0.0656283353343606,0.7434,1.3500065055847168
73,0.9779,0.06449723945111037,0.7454,1.3248174781799316
74,0.9776,0.0641742652670294,0.7486,1.3409021305084228
75,0.97812,0.0644572866898775,0.7439,1.3386895269393921
76,0.9801,0.05910780340611935,0.7478,1.3933453136444092
77,0.97968,0.059694582006037236,0.7391,1.3898097106933593
78,0.97958,0.05882082989484072,0.747,1.3601527214050293
79,0.97958,0.05997686805784702,0.7452,1.3940903020858764
80,0.98034,0.05940524942517281,0.7395,1.3423751762390137
81,0.97938,0.06092769560754299,0.74,1.3723094440460204
82,0.98096,0.057296004027724265,0.742,1.3596483779907227
83,0.9791,0.06054984273463487,0.7428,1.4274595495223998
84,0.98044,0.05511533694058657,0.7428,1.4157330686569214
85,0.9816,0.05394659088551998,0.7462,1.3890693338394164
86,0.98072,0.05898729690641165,0.7468,1.4115536783218383
87,0.98148,0.05480086673587561,0.7469,1.3621537956237793
88,0.98134,0.05454944808125496,0.7477,1.4004574422836304
89,0.98144,0.0542231475135684,0.7418,1.4142634521484374
90,0.9822,0.0524386483669281,0.7459,1.3905589948654176
91,0.9832,0.051142906173691154,0.7431,1.3974462663650513
92,0.98154,0.05310239771097899,0.7355,1.4402619932174683
93,0.98258,0.05087261436522007,0.7402,1.425499380683899
94,0.98196,0.05310494540989399,0.7463,1.4124376928329467
95,0.9822,0.050711451549306515,0.7446,1.4164544775009156
96,0.98298,0.05182552990831435,0.7457,1.402222382926941
97,0.983,0.04997645665377379,0.7438,1.4149426221847534
98,0.98334,0.05016029796183109,0.7367,1.430713645362854
99,0.98408,0.04858955880522728,0.7409,1.4156704385757446
