epoch,acc,loss,val_acc,val_loss
0,0.432,1.568683934135437,0.5697,1.28213073387146
1,0.563,1.233937253112793,0.6169,1.1329350662231445
2,0.6113,1.1026953110694886,0.6528,1.0136412708282472
3,0.64552,1.0091817555999756,0.6547,0.9967826620101928
4,0.66606,0.9504125367736816,0.682,0.9303281936645508
5,0.68806,0.8914079631805419,0.7028,0.8742333399772644
6,0.70414,0.8445523003578186,0.7075,0.8771441383361817
7,0.71646,0.8076662517738342,0.7103,0.8310087448120117
8,0.72672,0.7764218668365479,0.72,0.8014385292053222
9,0.74042,0.7371037183952331,0.7277,0.7814724550247193
10,0.75258,0.703851356830597,0.7324,0.7640016130447388
11,0.76062,0.683034552154541,0.7384,0.7653546146392822
12,0.76792,0.65700165184021,0.7394,0.7495369070053101
13,0.7764,0.6336968135643005,0.7407,0.7369103408813477
14,0.77988,0.6196297534561157,0.7371,0.7491687342643738
15,0.78896,0.5960003466892242,0.7486,0.7223989152908326
16,0.79378,0.5815885946369171,0.7479,0.7337865682601928
17,0.80248,0.5599576838874817,0.7498,0.7193060760498047
18,0.80784,0.5452785575675965,0.7506,0.7087085884094239
19,0.81328,0.5241954579639435,0.7479,0.7214128231048584
20,0.81738,0.5148851894187927,0.7549,0.7070488050460816
21,0.82232,0.49511783853530883,0.7544,0.7120773776054382
22,0.82582,0.48592272409439086,0.7527,0.7088384945869446
23,0.83152,0.46856422590255736,0.7541,0.708575312614441
24,0.83552,0.46036203212738036,0.7555,0.7014844696044922
25,0.83728,0.45227234011650086,0.7576,0.7070467551231384
26,0.84326,0.436946027841568,0.7554,0.7165057153701783
27,0.84666,0.42886499979019166,0.7534,0.7166552232742309
28,0.85028,0.4179258768558502,0.7533,0.7194397918701172
29,0.85204,0.41186587231636046,0.7597,0.7113785179138183
30,0.85472,0.40501831294059754,0.7551,0.7077717245101929
31,0.85936,0.3961892939138412,0.7608,0.7168751190185547
32,0.86306,0.3866716693878174,0.7553,0.719872762298584
33,0.86354,0.3767633652496338,0.7557,0.7224997666358948
34,0.86762,0.3707215181732178,0.7504,0.7389257361412048
35,0.8696,0.36315765907287595,0.7588,0.7237338359832763
36,0.86974,0.3601738810157776,0.755,0.7381144022941589
37,0.87182,0.3542311646366119,0.7623,0.7192800112724305
38,0.87388,0.3466530944299698,0.7577,0.7385614086151123
39,0.87894,0.3371156672668457,0.7633,0.7480941171646118
40,0.88042,0.334389760184288,0.7598,0.7363879373550415
41,0.88386,0.32740837175369264,0.7606,0.7339400144577026
42,0.88218,0.32573781680107117,0.7595,0.7506275128364563
43,0.8851,0.32277532403945924,0.7618,0.7409430584907531
44,0.88662,0.31604518401145937,0.7643,0.7346510284423828
45,0.88762,0.3078794827747345,0.7562,0.7580220277786255
46,0.89236,0.30272150749206544,0.7668,0.7412154726028443
47,0.89028,0.30736481402397153,0.7633,0.7395630458831787
48,0.89192,0.2993133336544037,0.7628,0.7509495353698731
49,0.89304,0.3004786840200424,0.7656,0.7389383468627929
