epoch,acc,loss,val_acc,val_loss
0,0.33668,2.3570343561935423,0.4153,1.7720752191543578
1,0.44036,1.7205828495025635,0.4565,1.670515292930603
2,0.47822,1.6058489035415648,0.4888,1.5501925914764405
3,0.49322,1.5482440770339967,0.4992,1.5224916370391846
4,0.5053,1.5126017658615112,0.507,1.5052872299194335
5,0.5131,1.481772419242859,0.5264,1.4475498224258423
6,0.52544,1.4540086838912964,0.5213,1.4687457935333252
7,0.5315,1.4301046195220948,0.5321,1.429581184196472
8,0.53988,1.4120956887435914,0.5118,1.5029453815460205
9,0.54556,1.3939796145629884,0.533,1.423314647102356
10,0.55534,1.3765222392272949,0.5402,1.4076751630783082
11,0.55802,1.3624572658920289,0.5483,1.3696179454803468
12,0.56332,1.3496743144607544,0.5547,1.3529772283554078
13,0.56968,1.3372476384735108,0.57,1.3317803955078125
14,0.57722,1.3223884955596923,0.5651,1.337801206588745
15,0.58016,1.3071555377197266,0.5736,1.3217723264694214
16,0.58348,1.2981012936019898,0.5631,1.3330287801742553
17,0.58622,1.2924848193740845,0.5719,1.3244909713745117
18,0.59032,1.2800818675613403,0.5799,1.2912887657165528
19,0.5915,1.269646319923401,0.58,1.3046756591796875
20,0.59806,1.2603116662597655,0.5827,1.2842855541229248
21,0.60314,1.2487062805175781,0.5736,1.3076436223983765
22,0.60588,1.2407489833831786,0.5814,1.292096237564087
23,0.60788,1.2313604843521118,0.5671,1.330263869190216
24,0.61148,1.2246951414489746,0.5945,1.2715023729324342
25,0.61592,1.212933641242981,0.5862,1.3020336960792542
26,0.61756,1.2061304357147218,0.5842,1.2826382665634155
27,0.62182,1.199151060848236,0.5933,1.2492284008026122
28,0.62324,1.1929542316818238,0.5916,1.274830760192871
29,0.62342,1.1907455388641357,0.5878,1.2941809228897094
30,0.63008,1.18256609375,0.5977,1.256811169052124
31,0.63072,1.1721074054336549,0.6042,1.2430830438613891
32,0.62966,1.1718073390960693,0.5973,1.2540224479675293
33,0.6355,1.1633605431938172,0.5867,1.2647962341308594
34,0.63688,1.15718565410614,0.5959,1.2615549337387084
35,0.64268,1.148132859954834,0.5995,1.2553251747131349
36,0.64348,1.1425031136322021,0.6036,1.2307832752227783
37,0.64442,1.1392958321380615,0.6055,1.241673327445984
38,0.64858,1.1324938636398316,0.6105,1.233906616783142
39,0.65098,1.125250090675354,0.5947,1.272158652496338
40,0.65,1.1229459617996216,0.6108,1.226739200592041
41,0.65248,1.1162874919128418,0.607,1.22604304561615
42,0.65778,1.1070556691741944,0.6087,1.222233124923706
43,0.659,1.102272074508667,0.6002,1.2382228160858155
44,0.65944,1.1018236377334594,0.6064,1.2299691341400147
45,0.66046,1.0977898461532594,0.6072,1.2260054122924804
46,0.66514,1.0875640883636475,0.6093,1.226363572692871
47,0.66696,1.0855590858078004,0.6129,1.2195347942352295
48,0.6655,1.078549695739746,0.6164,1.2174837923049926
49,0.66688,1.076811201171875,0.5938,1.2660638496398926
50,0.67046,1.0718724463653564,0.6171,1.2041892892837525
51,0.6708,1.0699961709594727,0.6089,1.2313932735443116
52,0.6724,1.0613946323776244,0.6114,1.2270442390441894
53,0.67624,1.058409022331238,0.6087,1.2378956521987916
54,0.678,1.051635523586273,0.5942,1.289709568977356
55,0.67818,1.0476420469093324,0.6158,1.2209603710174561
56,0.68224,1.0487857145118713,0.619,1.2120456338882446
57,0.68602,1.035513386554718,0.5969,1.2711484981536865
58,0.68324,1.0359432745742798,0.6123,1.2192542600631713
59,0.6848,1.0313983958816528,0.6182,1.2144270429611206
60,0.68818,1.0231450341033936,0.6208,1.2077239194869995
61,0.68832,1.0242985687446595,0.6227,1.2063797033309938
62,0.68688,1.0233369590377808,0.6112,1.228729817199707
63,0.6937,1.0148475827026366,0.6211,1.2217807863235475
64,0.69534,1.009995048942566,0.6129,1.2268149574279785
65,0.69604,1.0044925393104553,0.6158,1.2218543506622315
66,0.69566,1.0042835333633422,0.6108,1.248459612083435
67,0.70066,0.9974678663635254,0.6156,1.2300103563308715
68,0.69892,0.9990479685211182,0.6215,1.2098944807052612
69,0.70152,0.9899959965896606,0.6087,1.2368730272293091
70,0.70218,0.9887429250526428,0.5998,1.2608415954589844
71,0.70422,0.986835207824707,0.6133,1.2448417845726014
72,0.70598,0.980626091003418,0.6148,1.246913223838806
73,0.70544,0.97844366979599,0.6148,1.238244225502014
74,0.70694,0.9759502560806275,0.6146,1.2299613885879517
75,0.71038,0.9690741781616211,0.6202,1.2168431579589845
76,0.71168,0.9643909228515625,0.6191,1.2354655965805055
77,0.71192,0.9644338647842408,0.6231,1.226557045173645
78,0.71378,0.9547126707267761,0.6182,1.2362141918182372
79,0.71576,0.9539204621696472,0.6272,1.2053933893203734
80,0.71552,0.9522958443450927,0.6189,1.2275749815940857
81,0.71774,0.9487136985969543,0.6121,1.2563010864257813
82,0.7205,0.945542804813385,0.6104,1.2629519565582275
83,0.72058,0.9383074229431152,0.6138,1.2526562393188476
84,0.72056,0.9401035423278808,0.6169,1.2455464933395386
85,0.72346,0.9350225586700439,0.6194,1.2352575157165528
86,0.72418,0.9314771444511414,0.6219,1.234280198097229
87,0.72378,0.9306696955871582,0.6165,1.2418764251708985
88,0.72764,0.9254556408691407,0.6188,1.2484720609664917
89,0.72964,0.9229883340835572,0.6084,1.2761766468048095
90,0.72696,0.9226615571975708,0.6192,1.2383862728118897
91,0.73282,0.9156214783859253,0.6182,1.2576485620498656
92,0.73162,0.9128526136016846,0.6284,1.2154001041412354
93,0.73438,0.9097484865379334,0.6217,1.2409821252822877
94,0.73366,0.9077250068092346,0.6205,1.2531711616516112
95,0.7349,0.9039555473709107,0.6208,1.231684314441681
96,0.73404,0.90646453956604,0.6228,1.2411991348266602
97,0.7385,0.8979145471191406,0.6145,1.2767607608795166
98,0.73642,0.8997609392356872,0.6184,1.266982978630066
99,0.7368,0.8969034878921509,0.6228,1.2555301361083984
