epoch,acc,loss,val_acc,val_loss
0,0.10028,9.73808153213501,0.1,3.4757943092346193
1,0.09824,3.4622238360595703,0.1,3.4633592418670656
2,0.09832,3.4620186099243164,0.1,3.475258823776245
3,0.09866,3.4621719301605225,0.1,3.4418606090545656
4,0.09968,3.4620191935729983,0.1,3.4519666225433348
5,0.09832,3.4621648151397704,0.1,3.44092787399292
6,0.09884,3.4619971813964843,0.1,3.453235955810547
7,0.09878,3.4620543196868896,0.1,3.4646051528930664
8,0.096,3.462100142059326,0.1,3.4618979461669923
9,0.09938,3.462000823135376,0.1,3.4646445037841795
10,0.09912,3.4620184143829347,0.1,3.4665054737091063
11,0.0954,3.4620518157958986,0.1,3.478190041732788
12,0.09658,3.461984168777466,0.1,3.474783865356445
13,0.096,3.4620707430267332,0.1,3.4708242752075193
14,0.09968,3.462030718536377,0.1,3.4688468505859373
15,0.097,3.4620101944732666,0.1,3.4567119106292723
16,0.09722,3.4619900009155273,0.1,3.4640762596130372
17,0.09792,3.4619925,0.1,3.444372733306885
18,0.10014,3.4619716665649416,0.1,3.4467269775390625
19,0.0978,3.4619894513702394,0.1,3.4565019817352294
20,0.09904,3.461839886474609,0.1,3.46620025100708
21,0.0973,3.4618385592651366,0.1,3.450164527130127
22,0.09798,3.4618497291564942,0.1,3.4514945083618165
23,0.09814,3.4618222206115723,0.1,3.466644596862793
24,0.0978,3.4618103314208986,0.1,3.4581290119171144
25,0.09738,3.4617517388916017,0.1,3.489350555419922
26,0.0992,3.4617673246765137,0.1,3.4635143714904784
27,0.0985,3.461698383331299,0.1,3.4804278743743895
28,0.0992,3.46166747718811,0.1,3.470483402252197
29,0.0966,3.461685481414795,0.1,3.451779066467285
30,0.09912,3.4616998439025877,0.1,3.475952444076538
31,0.09908,3.4615772694396973,0.1,3.4529330718994142
32,0.09736,3.4617559419250488,0.1,3.4539397926330566
33,0.09924,3.4615012268066407,0.1,3.439848798751831
34,0.09964,3.4614992471313477,0.1,3.4511465171813964
35,0.0989,3.4614814227294923,0.1,3.448971176147461
36,0.09696,3.4614565631103518,0.1,3.464727993774414
37,0.09888,3.461558201293945,0.1,3.4694284812927245
38,0.10032,3.461433807220459,0.1,3.4771631816864015
39,0.09918,3.461540348968506,0.1,3.4688933265686037
40,0.09786,3.461582350769043,0.1,3.477271876525879
41,0.09736,3.461547876663208,0.1,3.463684170150757
42,0.09748,3.461574521789551,0.1,3.4656745452880857
43,0.09712,3.461500914077759,0.1,3.4699704845428467
44,0.0971,3.4615825662231448,0.1,3.4580360778808594
45,0.09872,3.4614251850891113,0.1,3.450998568344116
46,0.09558,3.461412801132202,0.1,3.44711197013855
47,0.09786,3.461325001220703,0.1,3.451912648010254
48,0.09868,3.4613961051177977,0.1,3.4544713565826415
49,0.09586,3.461246759414673,0.1,3.4510725299835205
50,0.09774,3.4612944597625734,0.1,3.4664253242492675
51,0.09824,3.461221575469971,0.1,3.463542557525635
52,0.09784,3.461207963104248,0.1,3.4790562370300293
53,0.09704,3.4612922660064696,0.1,3.456466429901123
54,0.09766,3.4611553178405763,0.1,3.472413367462158
55,0.09722,3.4612174701690672,0.1,3.475631656265259
56,0.09916,3.461167855682373,0.1,3.4699456123352053
57,0.0991,3.461195880203247,0.1,3.4602562339782716
58,0.09736,3.461290254135132,0.1,3.459546611022949
59,0.09802,3.461235691757202,0.1,3.452814185333252
60,0.09764,3.4611229446411134,0.1,3.4545752002716066
61,0.1,3.4611714819335937,0.1,3.4590657428741456
62,0.09932,3.4610241927337646,0.1,3.4564061561584474
63,0.09772,3.461118212814331,0.1,3.4483591094970705
64,0.09518,3.4609769772338868,0.1,3.4703436195373536
65,0.0973,3.4610618479919433,0.1,3.4582347652435304
66,0.09704,3.4611153022766112,0.1,3.4588318294525147
67,0.09904,3.4610137116241457,0.1,3.4793290222167967
68,0.09952,3.461075251235962,0.1,3.469805262374878
69,0.09962,3.4610197928619386,0.1,3.454127554321289
70,0.09838,3.460915354919434,0.1,3.4641483612060546
71,0.0978,3.4609686206817627,0.1,3.45529518661499
72,0.0987,3.460889215545654,0.1,3.4798291915893556
73,0.09686,3.460964920501709,0.1,3.4553077674865724
74,0.09552,3.4608958056640624,0.1,3.453060367965698
75,0.0993,3.460862550354004,0.1,3.4550820861816405
76,0.0979,3.4608507125091554,0.1,3.443486526489258
77,0.09866,3.46086341255188,0.1,3.4577728942871095
78,0.09836,3.460673070220947,0.1,3.454930602264404
79,0.09726,3.460691293029785,0.1,3.4697885612487793
80,0.09794,3.460740676727295,0.1,3.464797466659546
81,0.09752,3.4605699798583984,0.1,3.472063437652588
82,0.0979,3.460673564682007,0.1,3.462624393463135
83,0.0987,3.4605427991485596,0.1,3.4648410484313965
84,0.09658,3.460741334075928,0.1,3.459118935394287
85,0.09692,3.4605568309020995,0.1,3.4677106956481936
86,0.09888,3.460561934661865,0.1,3.471046718597412
87,0.09912,3.460633448791504,0.1,3.450709017562866
88,0.09874,3.4605375287628175,0.1,3.460358190917969
89,0.09768,3.4605959510040285,0.1,3.4351107364654543
90,0.09878,3.4605168225097658,0.1,3.4714990009307862
91,0.09792,3.4605399153137206,0.1,3.454858289337158
92,0.09828,3.460420875549316,0.1,3.460617615890503
93,0.0989,3.4604757097625733,0.1,3.4549088695526122
94,0.09782,3.4604091549682616,0.1,3.4561398094177247
95,0.0972,3.460418471221924,0.1,3.461335066986084
96,0.09792,3.4603489891052246,0.1,3.4538397548675537
97,0.09764,3.4604038078308106,0.1,3.4710261043548583
98,0.09776,3.460252735595703,0.1,3.4696752502441406
