epoch,acc,loss,val_acc,val_loss
0,0.47492,1.4730201866531372,0.5763,1.2198827136993409
1,0.60808,1.120402671546936,0.6266,1.0520323889732361
2,0.65862,0.9794368652725219,0.658,0.9854838146209717
3,0.69168,0.8876487072372437,0.6844,0.9210271747589112
4,0.7195,0.8106900317382812,0.6779,0.9420475606918335
5,0.73952,0.7512819526100158,0.6968,0.8803467688560486
6,0.75894,0.6966193820762634,0.7156,0.8315066291809082
7,0.77706,0.6413048512077332,0.702,0.8636012156486511
8,0.79496,0.5889580591011048,0.705,0.8845170385360718
9,0.812,0.5424717998504639,0.7162,0.8606273794174194
10,0.83082,0.49037852884292604,0.7189,0.8695814731597901
11,0.84586,0.45058300603866575,0.7232,0.8836566921234131
12,0.8601,0.40714478578567503,0.7228,0.8932621192932129
13,0.87702,0.36109601230621335,0.7204,0.9288923013687134
14,0.89118,0.32203678819656373,0.7151,0.9913739706039428
15,0.90528,0.28129182570695876,0.7115,1.0375272953033448
16,0.92074,0.24300039650440217,0.7125,1.0839867267608643
17,0.93178,0.20689714502811432,0.7107,1.1764661630630493
18,0.9434,0.17498590859413146,0.7189,1.1629812915802002
19,0.95454,0.14691622537612914,0.7104,1.2542424924850464
20,0.96238,0.1237345932674408,0.7114,1.2798024084091186
21,0.97002,0.10106320060253143,0.7103,1.3860571432113646
22,0.97746,0.08381673164129257,0.7103,1.4626346351623536
23,0.98168,0.06871220542192459,0.7071,1.49032900390625
24,0.98692,0.0530796223038435,0.7063,1.6124814083099366
25,0.98982,0.04301099800348282,0.7109,1.6848958919525145
26,0.99182,0.03673220150470734,0.7119,1.7050119382858275
27,0.99266,0.03251942380487919,0.7153,1.7098869867324828
28,0.99598,0.022889170483648778,0.7127,1.7951546476364135
29,0.99512,0.022914860730469225,0.7069,1.8349440246582032
30,0.99694,0.016775034956038,0.712,1.9000704313278198
31,0.99784,0.012655921481251716,0.7117,1.950791893196106
32,0.99714,0.015450431946516036,0.7113,1.9504532871246338
33,0.99898,0.008046906634867191,0.7069,2.002736587333679
34,0.99784,0.010895913073271512,0.707,2.119863529586792
35,0.9994,0.006438713176622987,0.7103,2.074090879821777
36,0.99882,0.007038645015880466,0.7133,2.0989002262115477
37,0.9988,0.006845688248984515,0.7096,2.1272327966690066
38,0.99978,0.0032434352116659285,0.7075,2.1927898532867434
39,0.99842,0.007717531231790781,0.7143,2.137965383338928
40,0.9999,0.00179651257365942,0.7137,2.1795600326538085
41,0.9991,0.005961539307255298,0.7121,2.204859760093689
42,1.0,0.0010797234366089106,0.7153,2.2232119480133057
43,0.99894,0.005145694486852735,0.71,2.2127210889816284
44,0.99994,0.0009347433001548052,0.7153,2.2610826902389527
45,0.99914,0.0049027667440660295,0.7038,2.400586130142212
46,0.9994,0.0034276064505800604,0.712,2.2655814847946165
47,0.99998,0.0007948805382009596,0.7114,2.3133237258911135
48,0.9988,0.005449981218141038,0.7149,2.2989302793502806
49,0.99998,0.000683218722678721,0.7138,2.3233100410461427
50,1.0,0.0004802339971251786,0.7039,2.4182585151672362
51,0.99868,0.005203326675915159,0.7124,2.3519372829437257
52,1.0,0.0004289287434890866,0.7131,2.365384578514099
53,0.99978,0.0012435295391827821,0.7014,2.4006157173156737
54,0.99834,0.005590866877194494,0.7125,2.370577548027039
55,1.0,0.000492816250808537,0.7125,2.3822652658462524
56,0.99956,0.0016441921626403927,0.7052,2.4796144697189333
57,0.99834,0.0058528508331533525,0.7101,2.3984822975158693
58,1.0,0.0005165909988421481,0.7137,2.4103104181289674
59,1.0,0.00028889925539493563,0.7138,2.430095881462097
60,0.9989,0.003909586500031873,0.7048,2.484426247406006
61,1.0,0.0005573293612152338,0.7123,2.425387353515625
62,1.0,0.00023886103414231911,0.7136,2.447444238471985
63,1.0,0.0001869656830630265,0.7121,2.469853867149353
64,0.99858,0.004574312448347918,0.708,2.4876170738220216
65,1.0,0.0004930903259036131,0.7114,2.4690037147521973
66,1.0,0.00020198732734424992,0.7124,2.4867871732711793
67,0.9987,0.0048581523377820846,0.7089,2.498409083366394
68,0.99998,0.0005424869928811677,0.7118,2.483471276283264
69,1.0,0.0001942489160830155,0.7122,2.49155850276947
70,1.0,0.00014347762026125564,0.7136,2.515769121551514
71,0.99872,0.00403626350954175,0.7098,2.5324945253372193
72,0.99998,0.0005675020608352497,0.7112,2.5272932636260985
73,1.0,0.0001601238595182076,0.713,2.532543873214722
74,0.9983,0.005285736315213144,0.7114,2.5111462558746336
75,0.9999,0.0007485932443244383,0.7071,2.575424607849121
76,0.9992,0.003234750103899278,0.7091,2.5302450231552123
77,0.99958,0.0017984842033917084,0.7093,2.5196182262420654
78,0.99948,0.002471883948575705,0.7083,2.6063742664337157
79,0.99908,0.003390328172019217,0.7107,2.5388198610305786
80,0.9998,0.0013863140071346425,0.7141,2.5418675708770753
81,1.0,0.00019162731912452727,0.7152,2.5405974225997925
82,0.99926,0.002272439534391742,0.7007,2.6344406410217287
83,0.99936,0.0027592798633594064,0.7092,2.606953838348389
84,0.99948,0.0025541155045619235,0.7114,2.572683143424988
85,1.0,0.0002183002412924543,0.714,2.5559793895721437
86,1.0,0.00011608986827159242,0.7147,2.569965639305115
87,1.0,9.01199908790295e-05,0.715,2.5906352813720703
88,0.99874,0.004213891191433649,0.7137,2.582035193824768
89,1.0,0.00016935041631106288,0.7138,2.5879753711700437
90,1.0,0.00010231371373636648,0.7143,2.5909606212615968
91,1.0,7.782626997795888e-05,0.7147,2.603553211402893
92,0.9988,0.0036136234336323104,0.7133,2.597614763259888
93,0.99992,0.0006830918151279912,0.7142,2.596611135864258
94,1.0,0.00011901133649051189,0.7135,2.6082552997589112
95,1.0,7.468774650013074e-05,0.7149,2.6167672523498533
96,1.0,5.974177930387668e-05,0.714,2.6359303573608397
97,0.99886,0.003374066592262825,0.7083,2.6431708724975587
98,1.0,0.0002503371914289892,0.7119,2.6252183519363403
99,1.0,8.55488570209127e-05,0.7138,2.6338097986221314
