epoch,acc,loss,val_acc,val_loss
0,0.3835,2.0701886638259888,0.4411,1.7178942413330078
1,0.4693,1.6335695417785645,0.4797,1.6062899333953857
2,0.50626,1.5176621838378905,0.5242,1.468551836204529
3,0.53006,1.4525821557617187,0.5393,1.420853915977478
4,0.54604,1.40632897026062,0.5481,1.41006080493927
5,0.56092,1.3670280629730225,0.5675,1.3448521505355835
6,0.57018,1.338067906036377,0.5668,1.3190171810150146
7,0.58634,1.3021950780105591,0.5815,1.297781259536743
8,0.59432,1.2802486703491212,0.5916,1.2776649673461915
9,0.60128,1.2605058312225341,0.576,1.3051757919311524
10,0.6117,1.2374737755584717,0.612,1.2316621015548705
11,0.6192,1.2170757645606995,0.6098,1.2406704195022582
12,0.62662,1.2017033948898315,0.6016,1.2516059272766114
13,0.63212,1.186633882789612,0.6243,1.1983066251754761
14,0.63974,1.1666634143829346,0.6224,1.1952405023574828
15,0.64376,1.1520681967544555,0.6226,1.2094682466506959
16,0.64994,1.1380747024917603,0.6255,1.2006988166809083
17,0.65344,1.1256464881134034,0.6195,1.211104654121399
18,0.65674,1.119711306037903,0.6396,1.179921918487549
19,0.66418,1.099749461669922,0.6412,1.1611954333305359
20,0.66796,1.091066206550598,0.6312,1.176704366493225
21,0.6711,1.0803714644813538,0.6316,1.1966142608642578
22,0.67562,1.0678152406692505,0.625,1.1916618831634522
23,0.67522,1.0645527309989928,0.6277,1.188854298400879
24,0.68126,1.0473709354782104,0.6468,1.1578419530868531
25,0.68436,1.0432226288795472,0.6595,1.112280542755127
26,0.6882,1.0302521669769287,0.6503,1.1287514755249024
27,0.69398,1.0170891152000427,0.6472,1.1467170539855958
28,0.6967,1.01171162940979,0.6582,1.1185812923431397
29,0.6974,1.0041701875305176,0.6627,1.1064011169433594
30,0.70306,0.9974204752731324,0.6587,1.1129721942901611
31,0.70422,0.9914511357116699,0.633,1.1717853748321534
32,0.70652,0.9812351477050781,0.6632,1.1053129093170166
33,0.7106,0.9734465949249268,0.6529,1.1395455665588379
34,0.71534,0.9669281205368042,0.6581,1.1210309329986572
35,0.71732,0.9556930155944824,0.6651,1.1108229070663451
36,0.7177,0.954360786190033,0.671,1.102863240814209
37,0.72148,0.9449938093185425,0.6473,1.1754772445678712
38,0.72356,0.9382220108795166,0.6701,1.0964733434677123
39,0.72782,0.9292361769485473,0.666,1.1002165760040283
40,0.72844,0.9216403016471862,0.6724,1.095849118232727
41,0.73038,0.9172487054443359,0.6547,1.1358067138671875
42,0.7315,0.913701762046814,0.6566,1.1459168060302733
43,0.7371,0.9049441716957092,0.6728,1.1086530487060546
44,0.73742,0.8983737425804138,0.6681,1.117852718925476
45,0.74218,0.8915159642028808,0.6673,1.120532818031311
46,0.74272,0.8857179717063903,0.6605,1.1235159263610839
47,0.7443,0.8806934991455078,0.6754,1.0880757013320923
48,0.74542,0.8768272737503052,0.6661,1.1255978094100951
49,0.74992,0.8680159437942505,0.6737,1.0948136659622192
50,0.74932,0.8659176985740662,0.6726,1.0989500438690185
51,0.75242,0.8574300169563294,0.6625,1.130203753376007
52,0.7561,0.851355736694336,0.6692,1.1076689622879028
53,0.75772,0.846109614944458,0.6649,1.1451469209671021
54,0.75944,0.838952833404541,0.6675,1.120969931602478
55,0.76286,0.8349602129554748,0.6725,1.10553458070755
56,0.7639,0.8276533965873718,0.6593,1.1563200464248657
57,0.76714,0.8228858697509766,0.669,1.1388095482826233
58,0.76712,0.8209614158821106,0.6671,1.1347613766670228
59,0.77048,0.8130594784355164,0.6694,1.1229878656387329
60,0.77172,0.8098028431129456,0.6538,1.1777722059249878
61,0.77306,0.8061619335365295,0.6786,1.105395630645752
62,0.77594,0.7981206880187989,0.6661,1.150359834957123
63,0.77776,0.7913289617538453,0.6662,1.1637164094924928
64,0.77818,0.7900420244598388,0.658,1.1916940483093261
65,0.78034,0.7843969840812683,0.6716,1.1404055404663085
66,0.78352,0.7774848801040649,0.6727,1.1389344892501831
67,0.78496,0.7746597138023377,0.6804,1.1213656280517579
68,0.78548,0.7697990727233887,0.6638,1.1683773725509643
69,0.7876,0.7666309152030945,0.6618,1.1765647102355956
70,0.78976,0.7633189992523194,0.6595,1.195268950176239
71,0.79064,0.7593085975456237,0.6777,1.146552618598938
72,0.79508,0.7504387108230591,0.6716,1.1552995197296143
73,0.79722,0.7457318811035156,0.6624,1.181522039604187
74,0.79512,0.7469622710037231,0.6605,1.1878754457473755
75,0.79842,0.7388242419433594,0.6647,1.1779566650390625
76,0.80184,0.731197546787262,0.6658,1.1853209861755372
77,0.8028,0.7314003882598877,0.6619,1.205534958934784
78,0.80572,0.7267216548919678,0.6568,1.2036300128936768
79,0.80584,0.7200456842803955,0.6598,1.2270810930252076
80,0.80738,0.716998763923645,0.6665,1.2047830198287963
81,0.8103,0.7113264962959289,0.6643,1.2081921890258789
82,0.81086,0.7101861477279663,0.6676,1.186019574546814
83,0.81444,0.701501688709259,0.6632,1.21517425365448
84,0.81396,0.6995196601104736,0.6655,1.221692155456543
85,0.81708,0.6938404771232605,0.6618,1.2117602619171142
86,0.819,0.6904086915969848,0.662,1.22170127620697
87,0.81826,0.687543027381897,0.6513,1.2613623580932618
88,0.82064,0.6858509357452393,0.6594,1.243596889591217
89,0.82014,0.6822100455665588,0.6703,1.2021738684654235
90,0.82526,0.6725884523773193,0.6687,1.2180749933242798
91,0.82764,0.6705183114814758,0.6642,1.2298449104309082
92,0.828,0.6663373565101623,0.6653,1.236377421760559
93,0.83022,0.6594711950397492,0.6653,1.2307317581176758
94,0.83238,0.6567858032226562,0.6638,1.2464743667602538
95,0.83242,0.6549350657844544,0.6652,1.253801377391815
96,0.83366,0.6510142843055725,0.6656,1.2548152730941773
97,0.8341,0.6496793565750122,0.666,1.2450885169029235
98,0.83738,0.6399992459106445,0.663,1.2699842792510987
99,0.83748,0.6385969232749938,0.663,1.2672517824172973
